"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163"
0,0,0,0,0,31.8120031351292,34.704003420141,26.0280025651057,40.4880039901645,14.4600014250587,312.197989243891,16.8623326882698,21.0779158603372,185.485659570968,92.7428297854838,177.054493226833,130.773196150046,141.751735960613,23.6252893267688,37.125454656351,57.3757026507242,16.8752066619777,27.0003306591643,54.0006613183287,27.0003306591643,87.9870846244701,20.3146143531512,382.591903651015,477.393437299054,148.973838589776,64.3296121183123,436.764208592752,179.445760119503,738.097654831162,54.1723049417367,77.8726883537464,171.000416961425,685.15221234823,144.690529315775,178.735359743017,612.806947690343,21.2780190170258,4549.24046584011,357.470719486033,0,353.215115682628,280.86985102474,1157.5242345262,2281.00363862516,12.7668114102155,38.3004342306464,63.8340570510774,55.322849444267,63.8340570510774,175.696441825938,83.1676160889707,309.568348775613,23.1021155802697,106.26973166924,4.62042311605393,32.3429618123775,23.1021155802697,23.1021155802697,4.62042311605393,9.24084623210786,11.817960760588,11.817960760588,29.5449019014701,183.178391789114,0,53.1808234226461,141.815529127056,11.817960760588,41.3628626620581,11.817960760588,11.817960760588,23.6359215211761,23.6359215211761,41.3628626620581,82.7257253241162,2883.58242558348,183.178391789114,1039.98054693175,11.817960760588,17.726941140882,124.088587986174,76.8167449438222,82.7257253241162,265.904117113231,254.086156352643,88.6347057044103,421.364546677586,260.767575589713,11.3377206778136,34.0131620334408,1048.73916269776,192.741251522831,79.3640447446952,107.252007418525,268.130018546313,129.314928838192,49.182183242278,21.4504014837051,380.810694775126,303.741863689684,353.609930862617,208.539189995902,244.806875212581,1310.17012845252,253.873796516751,249.340335864666,1632.04583475054,252.495108919836,148.340404554961,4409.75566267931,674.274566158916,977.698120930428,937.241646960893,889.087510191535,1050.58759430484,552.509341652732,144.497405724446,628.993525628909,2223.31430823028,305.290919936098,716.769985936927,2813.98587071534,0,26.5316751214214,0,35.3755668285619,13.2658375607107,446.616531210594,344.911776578479,972.828087785452,915.342791689039,1587.47856143172,150.346159021388,216.675346824942,389.131235114181,61.9072419499833,57.4852960964131,0,114.970592192826,747.30884925337,787.106361935502,586.670833692757,737.897077844822,636.988075746385,718.976639951365,220.738442090331,277.499755770702,195.511191565722,107.21581472959,18.920437893457,6.30681263115232,416.249633656053,554.999511541405,0,0,0,0,0
0,0,0,0,0,20.2440019950822,60.7320059852467,662.26806526769,80.9760079803289,37.5960037051527,407.772040186656,12.6467495162023,75.8804970972141,155.976577366496,160.192160538563,193.916825915103,84.3760333098886,87.7510746422841,16.8752066619777,20.2502479943733,489.380993197354,50.6256199859331,47.2505786535376,30.3753719915599,13.5001653295822,23.7003834120098,30.4719215297269,23.7003834120098,358.891520239005,243.775372237815,67.7153811771708,162.51691482521,243.775372237815,10.1573071765756,16.9288452942927,182.831529178361,276.454812853275,38.3004342306464,21.2780190170258,21.2780190170258,489.394437391593,961.766459569566,719.197042775472,21.2780190170258,170.224152136206,246.825020597499,234.058209187284,1144.75742311599,2693.79720755546,348.959511879223,148.946133119181,246.825020597499,76.6008684612928,429.815984143921,238.07122162642,23.1021155802697,244.882425150858,50.8246542765932,124.751424133456,32.3429618123775,23.1021155802697,18.4816924642157,9.24084623210786,27.7225386963236,9.24084623210786,4.62042311605393,5.90898038029402,0,230.450234831467,23.6359215211761,283.631058254113,11.817960760588,53.1808234226461,41.3628626620581,35.4538822817641,35.4538822817641,0,5.90898038029402,135.906548746762,106.361646845292,47.2718430423521,59.0898038029402,5.90898038029402,449.082508902345,543.62619498705,5.90898038029402,153.633489887644,159.542470267938,313.175960155583,248.177175972349,82.7257253241162,91.1820055052832,192.741251522831,85.032905083602,45.3508827112544,1507.91685014921,56.688603389068,232.423273895179,617.005302624501,75.0764051929678,85.8016059348203,2215.06021316053,128.70240890223,775.489849521937,516.814514337671,2148.86034908821,630.151030639792,983.760961502409,734.420625637743,448.812604556398,199.472268691733,2366.46646038828,512.281053685586,142.516783957982,364.427692667098,2103.73664641582,1051.86832320791,1294.60716702512,551.041970529009,641.143282669207,1483.63734832544,566.961415252935,1342.98037806076,564.124525968878,19.9102773871369,252.196846903734,132.735182580912,0,0,30.9536209749917,446.616531210594,574.852960964131,172.455888289239,274.160642921355,1264.67651412109,331.645939017768,198.987563410661,114.970592192826,88.4389170714048,150.346159021388,128.236429753537,154.768104874958,0,4.42194585357024,592.540744378412,344.911776578479,312.653731006675,290.113381033007,296.420193664159,718.976639951365,201.818004196874,290.113381033007,233.352067352636,63.0681263115232,138.749877885351,50.4545010492186,832.499267312107,2175.85035774755,0,0,0,0,0
0,0,0,0,0,636.240062702584,78.0840076953172,413.55604075668,124.356012255505,329.688032491339,14.4600014250587,122.496746500856,594.39722726151,88.5272466134164,67.4493307530792,71.6649139251466,81.000991977493,37.125454656351,101.251239971866,563.631902510056,60.7507439831198,84.3760333098886,172.127107952173,74.2509093127019,178.887918343427,40.6292287063025,606.052661535679,121.887686118907,199.760374472654,1804.6149083716,948.015336480392,267.475755649825,264.089986590966,203.146143531512,3.38576905885854,162.51691482521,697.946729229041,157.457340725991,506.416852605214,319.170285255387,8.51120760681031,17.0224152136206,12.7668114102155,80.856472264698,246.825020597499,4.25560380340516,242.569416794094,212.780190170258,182.990963546422,106.390095085129,736.219457989092,42.5560380340516,38.3004342306464,25.5336228204309,52.526522891457,55.4450773926472,868.639545818139,332.670464355883,92.4084623210786,73.9267698568629,64.685923624755,50.8246542765932,64.685923624755,32.3429618123775,27.7225386963236,4.62042311605393,29.5449019014701,35.4538822817641,53.1808234226461,171.360431028526,82.7257253241162,5.90898038029402,17.726941140882,23.6359215211761,23.6359215211761,17.726941140882,5.90898038029402,11.817960760588,774.076429818516,76.8167449438222,41.3628626620581,0,35.4538822817641,5.90898038029402,82.7257253241162,183.178391789114,64.9987841832342,330.902901296465,242.268195592055,212.723293690585,301.357999394995,235.544834433213,317.456178978781,62.3574637279748,45.3508827112544,368.475922028942,226.754413556272,22.0629214196661,101.889407047599,219.866615207977,359.29422485206,80.439005563894,289.580420030019,535.001972549096,838.690220635694,748.021007593997,5644.15851184562,879.491366504457,158.671122822969,521.406114911499,483.924047477263,244.806875212581,752.554468246082,1360.03819562545,893.403497447982,380.039375588532,728.216531451629,443.099714249627,1831.360375897,635.844577853759,800.104427132647,148.363734832544,325.895561863458,1716.33879244473,2900.26373939294,524.303971194604,1174.70636584107,0,39.7975126821321,150.346159021388,756.152740960511,53.0633502428429,79.5950253642643,216.675346824942,194.56561755709,190.14367170352,128.236429753537,406.819018528462,300.692318042776,145.924213167818,234.363130239223,39.7975126821321,0,0,84.0169712178345,265.316751214214,287.354710364429,252.272505246093,794.658391525193,454.090509442967,359.488319975682,63.0681263115232,258.579317877245,56.7613136803709,44.1476884180663,554.999511541405,37.8408757869139,567.613136803709,0,0,0,0,0
0,0,0,0,0,34.704003420141,46.272004560188,34.704003420141,80.9760079803289,75.1920074103054,86.7600085503524,153.329411592384,295.090822044721,8.4311663441349,105.389579301686,75.0399552575422,138.376694628217,13.5001653295822,401.62991855507,712.13372113546,27.0003306591643,60.7507439831198,124.876529298635,114.751405301448,344.264943630808,37.2434596474439,27.0861524708683,84.6442264714635,20.3146143531512,328.419598709278,54.1723049417367,50.7865358828781,6.77153811771708,572.194970947093,0,115.11614800119,378.093749067764,540.461683032455,259.591832007715,570.250909656291,17.0224152136206,68.0896608544825,42.5560380340516,25.5336228204309,200.013378760042,140.43492551237,374.493134699654,17.0224152136206,778.775496023144,51.0672456408619,29.7892266238361,68.0896608544825,59.5784532476722,42.5560380340516,128.884799988481,69.306346740809,18.4816924642157,106.26973166924,64.685923624755,64.685923624755,78.5471929729168,124.751424133456,13.8612693481618,27.7225386963236,0,13.8612693481618,36.9633849284314,0,100.452666464998,23.6359215211761,265.904117113231,35.4538822817641,41.3628626620581,35.4538822817641,17.726941140882,17.726941140882,844.984194382044,29.5449019014701,29.5449019014701,1051.79850769233,88.6347057044103,94.5436860847043,1654.51450648232,41.3628626620581,59.0898038029402,307.266979775289,159.542470267938,118.17960760588,218.632274070879,88.6347057044103,283.631058254113,68.7466841910432,215.416692878458,39.6820223723476,130.383787794856,2664.3643592862,629.243497618655,287.586679306878,176.965812240567,117.977208160378,26.8130018546313,584.523440430963,1303.11189013508,623.625144095232,757.087928898167,748.021007593997,6206.30763270414,417.078379991805,81.602291737527,1099.85890775491,702.686401073149,666.41871585647,983.760961502409,752.554468246082,562.369950272756,481.215555928743,1059.21684396532,93.4435221240149,434.493794866735,460.987318943975,84.7792770471679,19.6500641271031,182.597845058832,3136.43931944956,146.008700839004,289.62931883344,743.317022453109,17.9683821870616,232.018419799299,327.223993164198,30.9536209749917,66.3291878035536,247.628967799933,163.611996582099,265.316751214214,283.004534628495,106.126700485686,614.650473646263,8.84389170714048,22.1097292678512,247.628967799933,159.190050728529,0,0,114.970592192826,150.346159021388,272.1322359085,592.840387328318,365.795132606835,920.794644148239,145.056690516503,0,283.806568401855,31.5340631557616,126.136252623046,1034.31727150898,25.2272505246093,889.260580992478,0,0,0,0,0
0,0,0,0,0,63.6240062702584,52.0560051302114,107.004010545435,156.168015390634,37.5960037051527,49.1640048451997,11.568001140047,12.6467495162023,60.5865818069003,80.0960802692815,55.6559970502567,101.251239971866,37.125454656351,16.8752066619777,13.5001653295822,16.8752066619777,37.125454656351,128.251570631031,168.752066619777,6.77153811771708,243.775372237815,551.880356593942,328.419598709278,301.33344623841,30.4719215297269,74.4869192948879,33.8576905885854,551.880356593942,314.876522473844,10.1573071765756,274.247293767542,451.495988308854,114.901302691939,217.035793973663,0,212.780190170258,268.103039614525,72.3452646578877,280.86985102474,46.8116418374567,229.802605383879,21.2780190170258,114.901302691939,191.502171153232,55.322849444267,429.815984143921,25.5336228204309,344.703908075818,63.8340570510774,12.7668114102155,92.4084623210786,92.4084623210786,207.919040222427,411.2176573288,4.62042311605393,50.8246542765932,78.5471929729168,78.5471929729168,78.5471929729168,55.4450773926472,18.4816924642157,50.8246542765932,27.7225386963236,4.62042311605393,0,171.360431028526,17.726941140882,17.726941140882,88.6347057044103,88.6347057044103,5.90898038029402,4609.00469662933,177.269411408821,70.9077645635282,29.5449019014701,41.3628626620581,23.6359215211761,11.817960760588,236.359215211761,29.5449019014701,153.633489887644,59.0898038029402,100.452666464998,94.5436860847043,76.8167449438222,419.537607000875,596.43093579215,306.118458300967,17.0065810167204,855.997911174927,2624.68233691385,5272.04011518332,2191.72343696867,203.778814095198,546.985237834479,10.7252007418525,493.359234125217,334.085886832025,176.804965431308,657.351794552301,494.147211077247,865.890984548203,4841.7359764266,786.900474308137,679.894220672123,471.479907816823,353.609930862617,716.286783029404,625.907591628177,757.714788609063,598.753644145623,376.208041896807,201.350782987024,146.603103385929,398.532674145041,18.1053089924143,340.246921175113,27.1579634886215,235.369016901386,2602.0267664248,234.758089928947,436.304571690072,32.2128480451905,376.135049691382,557.16517754985,212.253400971371,508.523773160577,504.101827307007,57.4852960964131,70.7511336571238,79.5950253642643,48.6414043892726,92.860862924975,0,35.3755668285619,601.384636085552,344.911776578479,0,4.42194585357024,39.7975126821321,375.86539755347,185.069513551544,225.160387943902,252.272505246093,334.261069451073,119.829439991894,6.30681263115232,69.3749389426756,151.363503147656,94.6021894672849,580.226762066014,31.5340631557616,365.795132606835,573.919949434861,0,0,0,0
0,0,0,0,5.78400057002349,66.5160065552702,37.5960037051527,52.0560051302114,196.656019380799,40.4880039901645,54.9480054152232,60.7320059852467,43.3800042751762,62.8895027375574,12.6467495162023,82.6692016831289,81.000991977493,23.6252893267688,27.0003306591643,3.37504133239554,20.2502479943733,13.5001653295822,232.877851935292,43.8755373211421,64.3188843918493,33.8576905885854,568.809201888235,27.0861524708683,71.1011502360294,44.014997765161,71.1011502360294,33.8576905885854,507.865358828781,94.8015336480391,237.003834120098,189.603067296078,282.945641213008,510.672456408619,85.1120760681031,12.7668114102155,327.681492862197,336.192700469007,72.3452646578877,182.990963546422,42.5560380340516,25.5336228204309,493.650041194998,4.25560380340516,565.995305852886,8.51120760681031,25.5336228204309,38.3004342306464,859.631968287842,285.125454828146,25.5336228204309,133.992270365564,166.335232177941,92.4084623210786,1168.96704836164,23.1021155802697,13.8612693481618,152.47396282978,152.47396282978,184.816924642157,32.3429618123775,13.8612693481618,13.8612693481618,0,0,0,11.817960760588,59.0898038029402,47.2718430423521,35.4538822817641,59.0898038029402,177.269411408821,295.449019014701,23.6359215211761,1760.87615332762,5.90898038029402,0,11.817960760588,118.17960760588,1240.88587986174,265.904117113231,265.904117113231,53.1808234226461,59.0898038029402,324.993920916171,230.450234831467,64.9987841832342,187.072391183924,368.475922028942,11.3377206778136,260.767575589713,187.072391183924,12023.6527788213,7927.39362944359,568.435639318184,353.931624481134,289.580420030019,291.95228799542,217.325580448367,1722.71504779224,847.757141939864,1527.77623975259,72.5353704333573,2534.20450451542,923.419976448289,2660.39213993019,349.866678381656,99.7361343458663,435.212222600144,587.924217202351,323.220993742327,513.974367098455,365.610632265911,1160.41635458311,262.510169914403,235.369016901386,54.315926977243,1701.89904528695,18.1053089924143,0,553.961267618171,461.685379306566,816.543873053368,452.632724810359,211.71637070581,415.662910235602,212.253400971371,406.819018528462,411.240964382032,141.502267314248,0,159.190050728529,172.455888289239,84.0169712178345,22.1097292678512,0,437.772639503454,194.56561755709,0,22.1097292678512,8.84389170714048,61.9072419499833,92.860862924975,295.983291718662,170.283941041113,277.499755770702,6.30681263115232,12.6136252623046,25.2272505246093,832.499267312107,157.670315778808,2396.58879983788,113.522627360742,901.874206254782,2642.55449245282,0,0,0,0
0,0,0,0,80.9760079803289,373.068036766515,144.600014250587,60.7320059852467,208.224020520846,115.68001140047,92.5440091203759,107.004010545435,86.7600085503524,40.4880039901645,49.7530841995544,60.7507439831198,54.0006613183287,23.6252893267688,20.2502479943733,1393.89207027936,54.0006613183287,10.1251239971866,16.8752066619777,33.7504133239554,60.8794767006758,172.674222001786,299.237759418146,239.292127917848,286.109153382988,27.0861524708683,74.4869192948879,20.3146143531512,159.131145766351,33.8576905885854,358.891520239005,6.77153811771708,220.823548180429,97.8788874783186,357.470719486033,17.0224152136206,12.7668114102155,242.569416794094,80.856472264698,400.026757520085,21.2780190170258,12.7668114102155,17.0224152136206,4.25560380340516,17.0224152136206,21.2780190170258,12.7668114102155,8.51120760681031,4.25560380340516,12.7668114102155,42.5560380340516,67.1174308649163,166.335232177941,60.0655005087011,207.919040222427,355.772579936153,443.560619141177,69.306346740809,55.4450773926472,64.685923624755,13.8612693481618,32.3429618123775,13.8612693481618,23.1021155802697,23.1021155802697,0,0,0,11.817960760588,5.90898038029402,35.4538822817641,53.1808234226461,53.1808234226461,23.6359215211761,5.90898038029402,11.817960760588,0,41.3628626620581,76.8167449438222,230.450234831467,11.817960760588,106.361646845292,313.175960155583,502.263332324991,100.452666464998,183.178391789114,348.629842437347,334.943000078276,187.072391183924,85.032905083602,79.3640447446952,181.403530845018,9716.30094928367,13494.4463530264,150.152810385936,396.832427448544,1151.96127750383,357.351752424184,633.120990224091,640.047091662803,1758.98273300891,27.200763912509,267.474178473005,241.853830902744,1866.92024597185,1123.31641918646,622.997191193132,163.204583475054,244.806875212581,355.604453814096,630.545873038311,333.818403373223,609.351053776519,794.805722317199,195.171762448268,3711.58834344494,534.106615276223,814.738904658645,144.842471939315,27.1579634886215,642.738469230709,2815.37554832043,4037.4839053084,1955.37337118075,601.688379814177,437.772639503454,331.645939017768,362.59955999276,1370.80321460677,150.346159021388,0,225.519238532082,26.5316751214214,106.126700485686,331.645939017768,1185.08148875682,79.5950253642643,75.1730795106941,0,84.0169712178345,141.502267314248,0,0,174.125444713913,618.067637852928,340.567882082225,6.30681263115232,12.6136252623046,119.829439991894,309.033818926464,258.579317877245,157.670315778808,1910.96422723915,1532.55546937001,1501.02140621425,0,0,0,0
0,0,0,0,0,11.568001140047,43.3800042751762,34.704003420141,52.0560051302114,83.8680082653407,72.3000071252937,17.3520017100705,0,2.89200028501175,34.704003420141,40.5004959887465,37.125454656351,13.5001653295822,16.8752066619777,172.127107952173,1397.26711161175,23.6252893267688,27.0003306591643,30.3753719915599,582.352278123669,346.200720223007,67.3009109768946,493.540013830561,186.21729823722,50.7865358828781,1015.73071765756,264.089986590966,1002.18764142213,23.7003834120098,3.38576905885854,27.0861524708683,25.5336228204309,468.116418374567,21.2780190170258,255.336228204309,29.7892266238361,25.5336228204309,34.0448304272413,642.596174314179,21.2780190170258,8.51120760681031,4.25560380340516,21.2780190170258,34.0448304272413,621.318155297153,17.0224152136206,8.51120760681031,4.25560380340516,21.2780190170258,46.8116418374567,44.3801345972954,138.612693481618,55.4450773926472,46.2042311605393,4.62042311605393,365.013426168261,415.838080444854,87.7880392050247,78.5471929729168,115.510577901348,60.0655005087011,32.3429618123775,13.8612693481618,0,0,9.24084623210786,0,5.90898038029402,5.90898038029402,47.2718430423521,35.4538822817641,47.2718430423521,35.4538822817641,29.5449019014701,11.817960760588,11.817960760588,82.7257253241162,35.4538822817641,5318.08234226461,47.2718430423521,360.447803197935,230.450234831467,88.6347057044103,100.452666464998,135.906548746762,354.538822817641,408.878304525451,283.44301694534,56.688603389068,181.403530845018,442.17110643473,13781.0482987827,12687.9124776116,654.237245253005,450.458431157807,454.136196423372,351.370287613134,439.733230415954,1629.66564680019,3159.19436508291,126.309188838162,190.405347387563,499.529019822199,1360.63678943711,1930.2056780387,1024.861404277,380.810694775126,303.741863689684,367.61634311553,227.844307064264,158.96114446344,222.545602248816,196.052078171576,289.884009714951,14838.1810350069,244.421671397594,3503.37729003217,9.05265449620717,2552.84856793042,2498.53264095318,3258.95561863458,4634.95910205807,389.264143336908,681.530095250677,207.831455117801,274.160642921355,393.553180967751,1149.70592192826,1308.89597265679,30.9536209749917,26.5316751214214,4.42194585357024,17.687783414281,92.860862924975,468.726260478445,212.253400971371,75.1730795106941,22.1097292678512,274.160642921355,203.409509264231,185.72172584995,4.42194585357024,27.7643296005974,258.579317877245,277.499755770702,50.4545010492186,25.2272505246093,227.045254721484,416.249633656053,214.431629459179,18.920437893457,1311.81702727968,2667.78174297743,1008.73410021771,0,0,0,0
0,0,0,0,2.89200028501175,28.9200028501175,26.0280025651057,23.136002280094,40.4880039901645,49.1640048451997,422.232041611715,43.3800042751762,28.9200028501175,31.8120031351292,26.0280025651057,52.0684971287935,6.75008266479109,313.878843912785,43.8755373211421,43.8755373211421,20.2502479943733,64.1257853155153,20.2502479943733,20.2502479943733,64.454092005106,59.8230319794619,134.601821953789,59.8230319794619,378.9375997316,50.7865358828781,64.3296121183123,71.1011502360294,57.5580740005952,518.022666005357,57.5580740005952,44.014997765161,34.0448304272413,565.995305852886,34.0448304272413,629.829362903963,8.51120760681031,21.2780190170258,93.6232836749135,8.51120760681031,17.0224152136206,12.7668114102155,4.25560380340516,17.0224152136206,0,263.84743581112,17.0224152136206,8.51120760681031,17.0224152136206,0,25.5336228204309,79.519422962483,577.552889506741,97.0288854371325,69.306346740809,9.24084623210786,55.4450773926472,55.4450773926472,499.005696533825,637.618390015442,55.4450773926472,50.8246542765932,27.7225386963236,23.1021155802697,0,0,0,0,0,0,112.270627225586,11.817960760588,47.2718430423521,844.984194382044,29.5449019014701,2127.23293690585,709.077645635282,17.726941140882,23.6359215211761,336.811881676759,35.4538822817641,183.178391789114,194.996352549703,47.2718430423521,135.906548746762,283.631058254113,519.510033383099,601.139315965508,198.410111861738,62.3574637279748,119.046067117043,2154.16692878458,7568.11771017913,9384.55064912097,4279.35509599916,439.733230415954,525.517125663186,827.042764627716,204.569436750332,173.595637762115,9.06692130416966,66.7464909408457,2633.94063886129,2818.60572009729,1985.58043109718,925.549443977572,1186.87637684682,349.076470210532,294.674942385514,249.68836183323,657.039397115551,1579.0140350035,492.779547836663,529.870481544799,243.740421510608,6059.06587096884,2109.26849761627,497.895997291394,81.4738904658645,2045.89991614282,479.79068829898,678.949087215538,190.105744420351,416.42210682553,130.950346011404,75.1730795106941,473.148206332016,928.60862924975,287.426480482066,358.177614139189,22.1097292678512,0,0,17.687783414281,66.3291878035536,114.970592192826,132.658375607107,181.29977999638,344.911776578479,486.414043892726,256.472859507074,57.4852960964131,4.42194585357024,61.944876139546,234.260222703361,575.914220519642,48.6062689579165,6.30681263115232,479.317759967577,466.704134705272,365.795132606835,473.010947336424,69.3749389426756,37.2247984231466,745.486320027431,0,0,0,0
0,0,0,0,8.67600085503524,193.764019095787,69.4080068402819,349.932034486421,130.140012825529,37.5960037051527,37.5960037051527,72.3000071252937,80.9760079803289,115.68001140047,109.896010830446,2.89200028501175,27.0003306591643,50.6256199859331,384.754711893092,81.000991977493,57.3757026507242,43.8755373211421,47.2505786535376,70.8758679803064,93.1095893015884,665.531230771514,112.168184961491,987.080027661121,1577.83246845831,422.392191956765,20.3146143531512,135.430762354342,585.738047182528,192.988836354937,6.77153811771708,30.4719215297269,27.1797223901963,68.0896608544825,68.0896608544825,136.179321708965,59.5784532476722,502.161248801809,357.470719486033,17.0224152136206,34.0448304272413,8.51120760681031,12.7668114102155,8.51120760681031,36.1056432431197,167.627426633735,29.7892266238361,4.25560380340516,8.51120760681031,21.2780190170258,8.51120760681031,34.0448304272413,1265.50329294027,110.890154785294,36.9633849284314,13.8612693481618,73.9267698568629,32.3429618123775,55.4450773926472,1030.35435488003,133.992270365564,101.649308553186,36.9633849284314,50.8246542765932,115.510577901348,64.685923624755,0,4.62042311605393,0,11.817960760588,454.991489282639,11.817960760588,35.4538822817641,47.2718430423521,17.726941140882,5.90898038029402,41.3628626620581,254.086156352643,35.4538822817641,23.6359215211761,171.360431028526,112.270627225586,183.178391789114,76.8167449438222,159.542470267938,147.72450950735,129.517328283694,674.594380329909,107.708346439229,130.383787794856,147.390368811577,1802.39132780438,2896.41672023615,2423.89536765867,7550.54132226419,163.954622640818,388.203746661989,514.791924921333,42.1960594197814,4.53346065208483,8.43921188395628,42.1960594197814,235.739953908411,466.730061492964,1400.19018447889,1162.86981422823,1927.19449380712,1083.49709584827,416.03213019679,842.000378426232,593.454939330175,460.987318943975,360.311927450463,519.273071913903,830.351900890646,1606.50554813328,217.263707908972,1050.10792156003,1683.79373629453,579.369887757259,923.370758613131,2435.16405947973,2371.79547800628,117.684508450693,465.348128570209,256.472859507074,2493.97746141361,857.857495592626,150.346159021388,168.033942435669,0,4.42194585357024,229.941184385652,455.460422917735,190.14367170352,322.802047310627,150.346159021388,327.223993164198,207.831455117801,322.802047310627,234.363130239223,84.0169712178345,0,73.9795584760047,182.103528556319,252.240583856241,79.6702937433896,117.981207900592,295.188038936625,851.419705205564,1154.14671150088,217.658055271495,253.180660596818,199.175734358474,1212.126611953,0,0,0,0
0,0,0,0,28.9200028501175,399.096039331621,280.524027646139,639.132062987596,121.464011970493,1127.88011115458,332.580032776351,95.4360094053877,75.1920074103054,49.1640048451997,127.248012540517,43.86304532256,47.2505786535376,87.7510746422841,229.502810602897,50.6256199859331,124.876529298635,77.6259506450975,50.6256199859331,121.50148796624,119.646063958924,403.805465861368,396.327586863935,493.540013830561,403.805465861368,365.003389114773,1266.27762801309,81.258457412605,457.078822945903,74.4869192948879,179.445760119503,57.5580740005952,812.633186611729,72.3452646578877,357.470719486033,110.645698888534,174.479755939611,34.0448304272413,136.179321708965,195.757774956637,102.134491281724,8.51120760681031,0,25.5336228204309,45.0985595109875,119.370658813105,34.0448304272413,4.25560380340516,25.5336228204309,56.7679754274396,71.2478691641243,34.0448304272413,84.1398460785369,69.306346740809,23.1021155802697,32.3429618123775,69.306346740809,32.3429618123775,138.612693481618,9.24084623210786,457.421888489339,36.9633849284314,55.4450773926472,50.8246542765932,27.7225386963236,4.62042311605393,9.24084623210786,0,4.62042311605393,129.997568366468,1542.24387925674,5.90898038029402,23.6359215211761,17.726941140882,5.90898038029402,5.90898038029402,0,100.452666464998,171.360431028526,64.9987841832342,183.178391789114,289.540038634407,206.814313310291,206.814313310291,76.8167449438222,154.277727162059,1065.55906221522,425.16452541801,409.042301717091,877.391856182515,583.8926149074,185.847351312002,6413.67004362782,3700.19425593913,5627.82553617456,141.885356716989,126.588178259344,751.089857672109,0,0,0,199.472268691733,436.426604817702,941.370801994283,965.102839019349,1170.78049323659,490.645115580375,396.160410793657,255.151921270315,326.311190311558,339.117108188671,5.29870481544799,847.792770471679,524.571776729351,238.225840383234,144.842471939315,615.580505742088,235.369016901386,4435.80070314151,1086.31853954486,289.684943878629,6318.75283835261,570.317233261052,5322.96084376982,75.3818422997607,406.819018528462,291.848426335636,176.87783414281,857.857495592626,30.9536209749917,8.84389170714048,198.987563410661,305.114263896346,101.704754632115,287.426480482066,243.207021946363,331.645939017768,305.114263896346,300.692318042776,326.039984090307,248.569049281841,176.87783414281,110.687877117241,84.7078172090859,352.825586577868,239.010881230169,28.4536763369249,0,153.649852219394,103.665389540464,145.348768503461,96.7424995455445,768.249261096971,136.577646417239,808.084407968666,11.3814705347699,0,0,0
